id,State_Code,State_Name,City,Zip_Code,ALand,AWater,Mean
420211104,42,Pennsylvania,Philadelphia,19144,421189,0,30974
420211114,42,Pennsylvania,Philadelphia,19138,941265,0,28018
420211124,42,Pennsylvania,Philadelphia,19138,325196,0,50306
420211134,42,Pennsylvania,Philadelphia,19119,581298,0,49967
42021114,42,Pennsylvania,Camp Hill,17011,2520953,63191,63552
420211144,42,Pennsylvania,Philadelphia,19150,865285,1982,104545
420211154,42,Pennsylvania,Philadelphia,19150,549417,0,72408
420211164,42,Pennsylvania,Philadelphia,19150,555958,0,51732
420211174,42,Pennsylvania,Philadelphia,19138,704112,0,46657
420211184,42,Pennsylvania,Philadelphia,19138,545961,0,44015
420211194,42,Pennsylvania,Philadelphia,19126,912758,0,57629
420211204,42,Pennsylvania,Philadelphia,19126,774268,0,52243
420211214,42,Pennsylvania,Philadelphia,19120,679047,794,61738
420211224,42,Pennsylvania,Philadelphia,19120,326659,0,43129
420211234,42,Pennsylvania,Philadelphia,19141,663514,0,40029
42021124,42,Pennsylvania,Mechanicsburg,17055,12898915,211747,80218
420211244,42,Pennsylvania,Philadelphia,19141,724987,0,54040
420211254,42,Pennsylvania,Philadelphia,19141,718346,0,25942
420211264,42,Pennsylvania,Philadelphia,19141,673069,0,43915
420211274,42,Pennsylvania,Philadelphia,19141,492489,0,38841
420211284,42,Pennsylvania,Philadelphia,19120,447270,0,32245
420211294,42,Pennsylvania,Philadelphia,19120,772347,6268,27919
420211304,42,Pennsylvania,Philadelphia,19124,1732845,28954,56696
420211314,42,Pennsylvania,Philadelphia,19124,649155,0,30267
420211324,42,Pennsylvania,Philadelphia,19124,910853,0,39541
420211334,42,Pennsylvania,Philadelphia,19124,901709,0,55421
42021134,42,Pennsylvania,Mechanicsburg,17055,11085152,9479,66543
420211344,42,Pennsylvania,Philadelphia,19120,699224,0,42900
420211354,42,Pennsylvania,Philadelphia,19111,655249,0,43717
420211364,42,Pennsylvania,Philadelphia,19111,1063411,0,92814
420211374,42,Pennsylvania,Philadelphia,19111,398109,0,49403
420211384,42,Pennsylvania,Philadelphia,19149,711016,0,38846
420211394,42,Pennsylvania,Philadelphia,19149,587242,0,53722
4202114,42,Pennsylvania,Pittsburgh,15203,1211704,0,34048
420211404,42,Pennsylvania,Philadelphia,19149,715239,0,58417
420211414,42,Pennsylvania,Philadelphia,19149,464292,0,41228
420211424,42,Pennsylvania,Philadelphia,19149,680731,0,62329
420211434,42,Pennsylvania,Philadelphia,19135,600044,0,55050
42021144,42,Pennsylvania,Carlisle,17013,1545523,16165,53926
420211444,42,Pennsylvania,Philadelphia,19136,809931,0,37073
420211454,42,Pennsylvania,Philadelphia,19136,732828,0,37547
420211464,42,Pennsylvania,Philadelphia,19136,719269,0,54341
420211474,42,Pennsylvania,Philadelphia,19152,1218900,0,50558
420211484,42,Pennsylvania,Philadelphia,19152,973125,0,57406
420211494,42,Pennsylvania,Philadelphia,19111,1400219,0,59861
420211504,42,Pennsylvania,Philadelphia,19111,1333267,0,86918
420211514,42,Pennsylvania,Philadelphia,19152,447469,0,33075
420211524,42,Pennsylvania,Philadelphia,19152,1016206,0,88699
420211534,42,Pennsylvania,Philadelphia,19114,1271527,8029,65524
42021154,42,Pennsylvania,Newville,17241,1086317,22414,48647
420211544,42,Pennsylvania,Philadelphia,19114,1375223,36973,74679
420211554,42,Pennsylvania,Philadelphia,19115,2029701,12502,124147
420211564,42,Pennsylvania,Philadelphia,19116,1757642,2013,100483
420211574,42,Pennsylvania,Philadelphia,19154,1031928,15195,76501
420211584,42,Pennsylvania,Philadelphia,19154,502706,0,54674
420211594,42,Pennsylvania,Philadelphia,19116,1733146,0,86514
420211604,42,Pennsylvania,Philadelphia,19148,1027184,0,55240
420211614,42,Pennsylvania,Philadelphia,19122,736883,0,37172
420211624,42,Pennsylvania,Philadelphia,19134,1374530,0,66124
420211634,42,Pennsylvania,Philadelphia,19140,3064521,0,39241
42021164,42,Pennsylvania,Harrisburg,17110,644717,2214933,53052
420211644,42,Pennsylvania,Philadelphia,19119,1383580,4751,81182
420211654,42,Pennsylvania,Philadelphia,19111,2032693,0,22316
420211664,42,Pennsylvania,Philadelphia,19148,5958311,1730024,0
420211674,42,Pennsylvania,Hawley,18428,116231167,5825639,85549
420211684,42,Pennsylvania,Dingmans Ferry,18328,96275033,2746751,78715
420211694,42,Pennsylvania,Shohola,18458,89886194,3110909,80071
420211704,42,Pennsylvania,Dingmans Ferry,18328,44861757,879539,85235
420211714,42,Pennsylvania,Ulysses,16948,696786245,155675,47289
420211724,42,Pennsylvania,Galeton,16922,632162764,236633,45355
420211734,42,Pennsylvania,Tamaqua,18252,112771225,3075860,88690
42021174,42,Pennsylvania,Harrisburg,17103,681827,0,41088
420211744,42,Pennsylvania,Shenandoah,17976,2308106,3931,33346
420211754,42,Pennsylvania,Frackville,17931,1540271,0,37247
420211764,42,Pennsylvania,Ashland,17921,4258957,0,55370
420211774,42,Pennsylvania,Minersville,17954,100103752,220075,51106
420211784,42,Pennsylvania,Minersville,17954,44557693,220883,86428
420211794,42,Pennsylvania,Pottsville,17901,1460804,0,28804
420211804,42,Pennsylvania,Saint Clair,17970,12507548,0,53931
420211814,42,Pennsylvania,Tamaqua,18252,8081484,0,53595
420211824,42,Pennsylvania,New Ringgold,17960,197726431,593454,76345
420211834,42,Pennsylvania,Schuylkill Haven,17972,55747724,230480,60088
42021184,42,Pennsylvania,Harrisburg,17112,7060195,0,110187
420211844,42,Pennsylvania,Schuylkill Haven,17972,59827274,1150274,52367
420211854,42,Pennsylvania,Tower City,17980,110028929,16579,58302
420211864,42,Pennsylvania,Sunbury,17801,45059977,569784,96056
420211874,42,Pennsylvania,Middleburg,17842,128826879,960078,44325
420211884,42,Pennsylvania,Dalmatia,17017,135644030,739204,70162
420211894,42,Pennsylvania,Davidsville,15928,54730966,1023360,45273
420211904,42,Pennsylvania,Windber,15963,5122079,0,56581
420211914,42,Pennsylvania,Stoystown,15563,92975272,1688317,51427
420211924,42,Pennsylvania,Somerset,15501,173404716,389942,78767
420211934,42,Pennsylvania,Somerset,15501,4181004,0,53986
42021194,42,Pennsylvania,Harrisburg,17111,13151238,79874,85143
420211944,42,Pennsylvania,Berlin,15530,164459687,50880,62072
420211954,42,Pennsylvania,Salisbury,15558,148783722,1528204,48627
420211964,42,Pennsylvania,Laporte,18626,445602586,3956874,63355
420211974,42,Pennsylvania,Binghamton,13903,222836499,2530259,49310
420211984,42,Pennsylvania,New Milford,18834,326579379,4761618,60372
420211994,42,Pennsylvania,Montrose,18801,109616702,937883,50569
420212004,42,Pennsylvania,Kingsley,18826,210059575,2489964,68394
420212014,42,Pennsylvania,Elkland,16920,152981988,25916,44884
420212024,42,Pennsylvania,Wellsboro,16901,409385664,5307445,54946
420212034,42,Pennsylvania,Wellsboro,16901,209283886,1119639,61956
42021204,42,Pennsylvania,Middletown,17057,1461128,89400,46946
420212044,42,Pennsylvania,Liberty,16930,527419232,189355,53078
420212054,42,Pennsylvania,Mifflinburg,17844,4937947,419,40569
420212064,42,Pennsylvania,Lewisburg,17837,38136821,25276,82456
420212074,42,Pennsylvania,Pleasantville,16341,221821732,0,53952
420212084,42,Pennsylvania,Franklin,16323,4889507,196135,41024
420212094,42,Pennsylvania,Franklin,16323,97157865,2945658,90371
420212104,42,Pennsylvania,Oil City,16301,4890538,361931,55544
420212114,42,Pennsylvania,Seneca,16346,99794321,387796,58005
420212124,42,Pennsylvania,Foxburg,16036,254243328,5514467,62469
420212134,42,Pennsylvania,Sugar Grove,16350,294202376,206887,51496
42021214,42,Pennsylvania,Hummelstown,17036,3253892,214234,62183
420212144,42,Pennsylvania,Warren,16365,77601583,1171111,57883
420212154,42,Pennsylvania,Warren,16365,2518336,32181,34346
420212164,42,Pennsylvania,Sheffield,16347,273079725,13595,50262
420212174,42,Pennsylvania,Burgettstown,15021,1610043,0,49514
420212184,42,Pennsylvania,Avella,15312,192441952,35972,81454
420212194,42,Pennsylvania,Claysville,15323,191759818,480568,56177
420212204,42,Pennsylvania,Houston,15342,25705734,0,63996
420212214,42,Pennsylvania,Canonsburg,15317,2349604,0,63598
420212224,42,Pennsylvania,Mcmurray,15317,9988579,23621,116992
420212234,42,Pennsylvania,Venetia,15367,19683015,53248,138552
42021224,42,Pennsylvania,Millersburg,17061,67070706,13838292,68347
420212244,42,Pennsylvania,Washington,15301,18894909,424445,63437
420212254,42,Pennsylvania,Washington,15301,1176480,0,36802
420212264,42,Pennsylvania,Washington,15301,44789604,14206,129114
420212274,42,Pennsylvania,Bentleyville,15314,147650934,104310,71819
420212284,42,Pennsylvania,Finleyville,15332,81958968,956343,72053
420212294,42,Pennsylvania,Monongahela,15063,729999,0,61526
420212304,42,Pennsylvania,Charleroi,15022,55094034,121552,64617
420212314,42,Pennsylvania,Charleroi,15022,9442603,372871,52260
420212324,42,Pennsylvania,Muse,15350,18016618,28772,135995
420212334,42,Pennsylvania,Lakewood,18439,410081767,10592375,60256
42021234,42,Pennsylvania,Lansdowne,19050,965527,0,75553
420212344,42,Pennsylvania,Damascus,18415,203792364,4122917,91639
420212354,42,Pennsylvania,Honesdale,18431,10052695,364919,34891
420212364,42,Pennsylvania,Lake Ariel,18436,71991578,5296732,59096
420212374,42,Pennsylvania,Newfoundland,18445,108381615,1262658,53141
420212384,42,Pennsylvania,New Kensington,15068,620394,0,41293
420212394,42,Pennsylvania,Lower Burrell,15068,10280762,602318,57564
4202124,42,Pennsylvania,Pittsburgh,15210,1266738,0,43223
420212404,42,Pennsylvania,Vandergrift,15690,2393163,89259,46718
420212414,42,Pennsylvania,Saltsburg,15681,116898200,3989126,55103
420212424,42,Pennsylvania,Murrysville,15668,33166126,17004,114974
420212434,42,Pennsylvania,Murrysville,15668,13216699,0,122722
42021244,42,Pennsylvania,Drexel Hill,19026,695298,0,65474
420212444,42,Pennsylvania,Jeannette,15644,21421666,0,106456
420212454,42,Pennsylvania,Jeannette,15644,1610524,0,59530
420212464,42,Pennsylvania,North Huntingdon,15642,2691046,0,50335
420212474,42,Pennsylvania,North Huntingdon,15642,4256750,0,120834
420212484,42,Pennsylvania,Greensburg,15601,16547839,31403,64232
420212494,42,Pennsylvania,Greensburg,15601,1252678,0,44936
420212504,42,Pennsylvania,Greensburg,15601,17597810,0,81811
420212514,42,Pennsylvania,Greensburg,15601,7522261,0,58056
420212524,42,Pennsylvania,Herminie,15637,40577425,57686,67437
420212534,42,Pennsylvania,Monessen,15062,3501750,0,45419
42021254,42,Pennsylvania,Yeadon,19050,749261,0,53925
420212544,42,Pennsylvania,West Newton,15089,2686407,218917,56823
420212554,42,Pennsylvania,Scottdale,15683,44192140,19178,73926
420212564,42,Pennsylvania,Mount Pleasant,15666,85805176,128843,61346
420212574,42,Pennsylvania,Latrobe,15650,53401523,108606,74338
420212584,42,Pennsylvania,Latrobe,15650,1623165,0,52707
420212594,42,Pennsylvania,Derry,15627,142677959,2623780,56917
420212604,42,Pennsylvania,New Florence,15944,233650179,1291209,54322
420212614,42,Pennsylvania,Jones Mills,15646,248943195,376947,64474
420212624,42,Pennsylvania,Factoryville,18419,96073570,763259,47569
420212634,42,Pennsylvania,Tunkhannock,18657,180154318,756700,65728
42021264,42,Pennsylvania,Collingdale,19023,964734,0,60061
420212644,42,Pennsylvania,York,17401,553063,0,26216
420212654,42,Pennsylvania,York,17401,462974,0,29833
420212664,42,Pennsylvania,York,17401,484339,14234,42475
420212674,42,Pennsylvania,York,17404,3095327,13309,37239
420212684,42,Pennsylvania,York,17402,15862714,0,54376
420212694,42,Pennsylvania,York,17406,5460880,0,89542
420212704,42,Pennsylvania,York,17403,3664437,0,112834
420212714,42,Pennsylvania,New Cumberland,17070,12286288,114616,58393
420212724,42,Pennsylvania,Mechanicsburg,17055,33316593,12025,87165
420212734,42,Pennsylvania,Dillsburg,17019,50354587,115108,68374
42021274,42,Pennsylvania,Essington,19029,5854386,3507696,62538
420212744,42,Pennsylvania,Spring Grove,17362,16793928,0,72401
420212754,42,Pennsylvania,Dover,17315,89064046,606019,84590
420212764,42,Pennsylvania,York,17404,63292574,457961,47888
420212774,42,Pennsylvania,Etters,17319,25206301,65363,78581
420212784,42,Pennsylvania,Mount Wolf,17347,22885557,1282385,81428
420212794,42,Pennsylvania,York,17404,11021357,27439,50388
420212804,42,Pennsylvania,York,17408,8491266,0,52079
420212814,42,Pennsylvania,York,17408,13824990,184393,50904
420212824,42,Pennsylvania,Spring Grove,17362,65354000,195664,54807
420212834,42,Pennsylvania,Hanover,17331,6582605,0,53884
42021284,42,Pennsylvania,Eddystone,19022,2575844,1368889,54198
420212844,42,Pennsylvania,Hanover,17331,1565004,0,56705
420212854,42,Pennsylvania,Glenville,17329,55799125,2486061,88470
420212864,42,Pennsylvania,York,17403,73295147,774113,92523
420212874,42,Pennsylvania,York,17403,16882903,769213,97333
420212884,42,Pennsylvania,York,17402,16292622,0,68881
420212894,42,Pennsylvania,Dallastown,17313,2630446,0,50723
420212904,42,Pennsylvania,Red Lion,17356,34012909,0,49869
420212914,42,Pennsylvania,Hellam,17406,50891729,67839,58389
420212924,42,Pennsylvania,East Prospect,17317,35942354,0,80131
420212934,42,Pennsylvania,Brogue,17309,107499002,500198,73994
42021294,42,Pennsylvania,Aston,19014,714733,0,45633
420212944,42,Pennsylvania,Glen Rock,17327,23444601,22309,92357
420212954,42,Pennsylvania,Delta,17314,76343790,1414584,69784
42021304,42,Pennsylvania,Boothwyn,19061,2777935,0,61179
42021314,42,Pennsylvania,Media,19063,16959094,0,106810
42021324,42,Pennsylvania,Springfield,19064,2486473,0,104901
42021334,42,Pennsylvania,Broomall,19008,2609442,0,89596
4202134,42,Pennsylvania,Natrona Heights,15065,2618658,346621,35863
42021344,42,Pennsylvania,Havertown,19083,1375416,0,103194
42021354,42,Pennsylvania,Wayne,19087,5831725,15607,114488
42021364,42,Pennsylvania,Upper Darby,19082,833303,0,45450
42021374,42,Pennsylvania,Weedville,15868,451616728,1860513,54769
42021384,42,Pennsylvania,Erie,16507,2703924,684131,36384
42021394,42,Pennsylvania,Erie,16510,3540773,0,57232
420214,42,Pennsylvania,Gettysburg,17325,67345487,584575,85469
42021404,42,Pennsylvania,Erie,16504,1201513,0,48603
42021414,42,Pennsylvania,Girard,16417,89718681,2787589,59798
42021424,42,Pennsylvania,Fairview,16415,11230766,7478,122464
42021434,42,Pennsylvania,Harborcreek,16421,21866898,2785952,69570
4202144,42,Pennsylvania,Gibsonia,15044,11667028,0,107063
42021444,42,Pennsylvania,Waterford,16441,221611780,1959041,59027
42021454,42,Pennsylvania,Connellsville,15425,29742376,158858,58524
42021464,42,Pennsylvania,East Millsboro,15443,80381195,3239948,55837
42021474,42,Pennsylvania,Uniontown,15401,1851738,0,49659
42021484,42,Pennsylvania,East Smithfield,18817,144999755,1924637,50104
42021494,42,Pennsylvania,Fayetteville,17222,87406803,0,70567
42021504,42,Pennsylvania,Saint Thomas,17252,134334075,76017,59109
42021514,42,Pennsylvania,Waynesboro,17268,3674216,0,49846
42021524,42,Pennsylvania,Waynesburg,15370,36106069,12778,80533
42021534,42,Pennsylvania,Huntingdon,16652,216912258,29792870,62379
4202154,42,Pennsylvania,Pittsburgh,15237,4394214,0,96529
42021544,42,Pennsylvania,Commodore,15729,136502906,97190,49683
42021554,42,Pennsylvania,Clymer,15728,127465844,2254268,53375
42021564,42,Pennsylvania,Brockway,15824,2963635,81811,49051
42021574,42,Pennsylvania,Punxsutawney,15767,88120228,676937,60331
42021584,42,Pennsylvania,Scranton,18510,526616,0,52228
42021594,42,Pennsylvania,Scranton,18504,570860,0,37463
42021604,42,Pennsylvania,Scranton,18505,1111057,0,54953
42021614,42,Pennsylvania,Waverly,18471,13629240,62502,109665
42021624,42,Pennsylvania,Peckville,18452,17448922,125804,64958
42021634,42,Pennsylvania,Clarks Summit,18411,103507470,1443652,78766
4202164,42,Pennsylvania,Cheswick,15024,1198395,223556,66875
42021644,42,Pennsylvania,Lancaster,17603,724882,0,43239
42021654,42,Pennsylvania,Denver,17517,70746183,755781,81000
42021664,42,Pennsylvania,Elizabethtown,17022,3676761,25351,62547
42021674,42,Pennsylvania,Mountville,17554,6462712,13296,73548
42021684,42,Pennsylvania,Lancaster,17601,10627240,37128,89052
42021694,42,Pennsylvania,Ephrata,17522,2384798,37995,54432
42021704,42,Pennsylvania,New Holland,17557,5032613,2164,62574
42021714,42,Pennsylvania,Lampeter,17537,20076960,125782,76159
42021724,42,Pennsylvania,Willow Street,17584,34768183,476823,75814
42021734,42,Pennsylvania,Holtwood,17532,75195682,9291069,75223
4202174,42,Pennsylvania,Glenshaw,15116,3510344,0,72724
42021744,42,Pennsylvania,New Castle,16101,1047705,6342,31017
42021754,42,Pennsylvania,New Castle,16101,20140298,216690,46018
42021764,42,Pennsylvania,Ellwood City,16117,2950278,64058,55157
42021774,42,Pennsylvania,Fredericksburg,17026,89575316,69097,66897
42021784,42,Pennsylvania,Richland,17087,56495323,23280,68826
42021794,42,Pennsylvania,Palmyra,17078,2230352,0,66763
42021804,42,Pennsylvania,Allentown,18102,306093,0,32304
42021814,42,Pennsylvania,Allentown,18102,509707,0,33326
42021824,42,Pennsylvania,New Tripoli,18066,63831198,221435,74728
42021834,42,Pennsylvania,Catasauqua,18032,3394695,74512,49312
4202184,42,Pennsylvania,Pittsburgh,15237,4349364,0,94566
42021844,42,Pennsylvania,Allentown,18104,3966323,419,84183
42021854,42,Pennsylvania,Macungie,18062,11115336,31464,86547
42021864,42,Pennsylvania,Coopersburg,18036,15122093,78238,120019
42021874,42,Pennsylvania,Wilkes Barre,18701,1791680,330107,26438
42021884,42,Pennsylvania,Wilkes Barre,18705,360111,0,38667
42021894,42,Pennsylvania,Pittston,18640,14368193,495772,63265
42021904,42,Pennsylvania,Dallas,18612,30136985,505186,84365
42021914,42,Pennsylvania,Pittston,18640,3495652,0,87621
42021924,42,Pennsylvania,Kingston,18704,433948,0,56653
42021934,42,Pennsylvania,Nanticoke,18634,908817,0,40619
4202194,42,Pennsylvania,Pittsburgh,15202,1001063,294923,44878
42021944,42,Pennsylvania,Wilkes-barre,18702,234010151,4218703,74587
42021954,42,Pennsylvania,Shickshinny,18655,200083610,1915011,63187
42021964,42,Pennsylvania,Hazleton,18201,45277538,396244,56224
42021974,42,Pennsylvania,West Hazleton,18202,753398,0,43808
42021984,42,Pennsylvania,Williamsport,17701,2531864,553310,20027
42021994,42,Pennsylvania,Muncy,17756,93883157,2375025,57126
42022004,42,Pennsylvania,South Williamsport,17702,220226732,3207700,59847
42022014,42,Pennsylvania,Smethport,16749,397965248,1121682,56103
42022024,42,Pennsylvania,Farrell,16121,9642233,43410,37578
42022034,42,Pennsylvania,Sharpsville,16150,58466121,6921654,65864
4202204,42,Pennsylvania,Leetsdale,15056,2590830,454542,55656
42022044,42,Pennsylvania,Grove City,16127,3748976,5227,54627
42022054,42,Pennsylvania,Lewistown,17044,104627017,2375935,46468
42022064,42,Pennsylvania,Swiftwater,18370,64087347,252654,65291
42022074,42,Pennsylvania,Bartonsville,18321,38371265,150515,68956
42022084,42,Pennsylvania,Sciota,18354,44498888,238853,79868
42022094,42,Pennsylvania,Huntingdon Valley,19006,5295464,0,138540
42022104,42,Pennsylvania,Willow Grove,19090,948622,0,96325
42022114,42,Pennsylvania,Lansdale,19446,4098409,0,119482
42022124,42,Pennsylvania,Lansdale,19446,360014,0,58363
42022134,42,Pennsylvania,North Wales,19454,13662491,12026,128549
4202214,42,Pennsylvania,Oakdale,15071,15564355,0,72658
42022144,42,Pennsylvania,Fort Washington,19034,2484379,43071,117241
42022154,42,Pennsylvania,Glenside,19038,2214820,0,82030
42022164,42,Pennsylvania,Cheltenham,19012,2091640,0,113412
42022174,42,Pennsylvania,Lafayette Hill,19444,7376253,0,128963
42022184,42,Pennsylvania,Norristown,19401,3964435,20335,78820
42022194,42,Pennsylvania,Norristown,19401,757801,0,47941
42022204,42,Pennsylvania,Conshohocken,19428,1340312,91959,84846
42022214,42,Pennsylvania,Rosemont,19010,1315103,0,109522
42022224,42,Pennsylvania,Wayne,19087,12536892,269310,77097
42022234,42,Pennsylvania,Eagleville,19403,5859912,0,100679
4202224,42,Pennsylvania,Coraopolis,15108,9505092,36984,105036
42022244,42,Pennsylvania,Trappe,19426,4071054,103505,109985
42022254,42,Pennsylvania,Lansdale,19446,4076192,0,75516
42022264,42,Pennsylvania,Souderton,18964,947264,0,84744
42022274,42,Pennsylvania,Barto,19504,24815798,3627,89588
42022284,42,Pennsylvania,Pottstown,19464,7133260,0,96276
42022294,42,Pennsylvania,Pottstown,19464,3160887,85209,43368
42022304,42,Pennsylvania,Collegeville,19426,13784534,155235,123211
42022314,42,Pennsylvania,Bethlehem,18018,2846626,71679,60885
42022324,42,Pennsylvania,Easton,18042,1079233,48869,33588
42022334,42,Pennsylvania,Pen Argyl,18072,3463620,75133,51492
4202234,42,Pennsylvania,Mckees Rocks,15136,1727535,163590,37980
42022344,42,Pennsylvania,Catasauqua,18032,1857088,56749,66819
42022354,42,Pennsylvania,Easton,18040,23361693,429282,99351
42022364,42,Pennsylvania,Bethlehem,18020,3520902,0,105849
42022374,42,Pennsylvania,Easton,18042,48653570,1170732,102542
42022384,42,Pennsylvania,Shamokin,17866,136793883,801882,65279
42022394,42,Pennsylvania,Trevorton,17881,118420069,1121149,53539
420224,42,Pennsylvania,Pittsburgh,15203,866087,235982,44789
42022404,42,Pennsylvania,Duncannon,17020,55934483,749453,63704
42022414,42,Pennsylvania,Philadelphia,19103,216838,15884,73996
42022424,42,Pennsylvania,Philadelphia,19106,229397,0,119748
42022434,42,Pennsylvania,Philadelphia,19147,221570,0,120432
4202244,42,Pennsylvania,Pittsburgh,15220,1863590,0,89398
42022444,42,Pennsylvania,Philadelphia,19148,367675,0,72666
42022454,42,Pennsylvania,Philadelphia,19145,355619,0,45420
42022464,42,Pennsylvania,Philadelphia,19148,453345,0,53389
42022474,42,Pennsylvania,Philadelphia,19143,1111270,29445,33306
42022484,42,Pennsylvania,Philadelphia,19143,322265,0,39411
42022494,42,Pennsylvania,Philadelphia,19143,621445,0,35790
42022504,42,Pennsylvania,Philadelphia,19139,402542,0,35705
42022514,42,Pennsylvania,Philadelphia,19139,472075,0,40669
42022524,42,Pennsylvania,Philadelphia,19151,972947,0,48945
42022534,42,Pennsylvania,Philadelphia,19103,864871,32791,89820
4202254,42,Pennsylvania,Pittsburgh,15228,1527654,0,98135
42022544,42,Pennsylvania,Philadelphia,19121,341256,0,39576
42022554,42,Pennsylvania,Philadelphia,19121,191125,0,30405
42022564,42,Pennsylvania,Philadelphia,19125,707751,0,47560
42022574,42,Pennsylvania,Philadelphia,19121,563701,0,31220
42022584,42,Pennsylvania,Philadelphia,19134,241053,0,29291
42022594,42,Pennsylvania,Philadelphia,19124,1439045,20769,40286
42022604,42,Pennsylvania,Philadelphia,19140,756814,0,32508
42022614,42,Pennsylvania,Philadelphia,19128,515705,0,76035
42022624,42,Pennsylvania,Philadelphia,19119,775451,0,105539
42022634,42,Pennsylvania,Philadelphia,19144,800999,0,31846
4202264,42,Pennsylvania,Bethel Park,15102,3134652,0,72341
42022644,42,Pennsylvania,Philadelphia,19118,746916,0,70712
42022654,42,Pennsylvania,Philadelphia,19126,912758,0,54450
42022664,42,Pennsylvania,Philadelphia,19120,606825,0,50375
42022674,42,Pennsylvania,Philadelphia,19141,492489,0,37795
42022684,42,Pennsylvania,Philadelphia,19124,685629,0,32526
42022694,42,Pennsylvania,Philadelphia,19111,655249,0,43508
42022704,42,Pennsylvania,Philadelphia,19149,587242,0,57650
42022714,42,Pennsylvania,Philadelphia,19136,809931,0,48863
42022724,42,Pennsylvania,Philadelphia,19152,973125,0,40160
42022734,42,Pennsylvania,Philadelphia,19152,1855726,3687,43982
4202274,42,Pennsylvania,Pittsburgh,15236,2161101,0,76931
42022744,42,Pennsylvania,Philadelphia,19114,1498639,17290,61019
42022754,42,Pennsylvania,Philadelphia,19154,1031928,15195,69695
42022764,42,Pennsylvania,Bala Cynwyd,19004,801977,0,112885
42022774,42,Pennsylvania,Philadelphia,19135,3322103,1643545,34740
42022784,42,Pennsylvania,Philadelphia,19121,8924311,1501887,88857
42022794,42,Pennsylvania,Philadelphia,19136,2664986,1649712,0
42022804,42,Pennsylvania,Shohola,18458,33707303,384885,78361
42022814,42,Pennsylvania,Shinglehouse,16748,408630364,120544,51552
42022824,42,Pennsylvania,Shenandoah,17976,1604874,168615,31182
42022834,42,Pennsylvania,Minersville,17954,44557693,220883,67574
4202284,42,Pennsylvania,Pittsburgh,15227,5021148,0,61626
42022844,42,Pennsylvania,Tamaqua,18252,8081484,0,42403
42022854,42,Pennsylvania,Pine Grove,17963,80332047,160516,70605
42022864,42,Pennsylvania,Selinsgrove,17870,3926083,179532,48789
42022874,42,Pennsylvania,Somerset,15501,79379593,122771,60647
42022884,42,Pennsylvania,Rockwood,15557,189428762,51087,59487
42022894,42,Pennsylvania,New Milford,18834,203850055,2545199,63137
42022904,42,Pennsylvania,Mansfield,16933,417517959,451345,61643
42022914,42,Pennsylvania,Lewisburg,17837,118704184,597903,59760
42022924,42,Pennsylvania,Franklin,16323,4187021,79725,44499
42022934,42,Pennsylvania,Harrisville,16038,273393108,2598355,57879
4202294,42,Pennsylvania,Duquesne,15110,934904,40752,32105
42022944,42,Pennsylvania,Warren,16365,2518336,32181,43664
42022954,42,Pennsylvania,Mc Donald,15057,834612,0,51386
42022964,42,Pennsylvania,Canonsburg,15317,3633350,0,57663
42022974,42,Pennsylvania,Washington,15301,18894909,424445,71778
42022984,42,Pennsylvania,Bentleyville,15314,147650934,104310,69512
42022994,42,Pennsylvania,Belle Vernon,15012,2917346,177674,45255
42023004,42,Pennsylvania,Fredericktown,15333,13118636,661656,52749
42023014,42,Pennsylvania,Honesdale,18431,10052695,364919,38262
42023024,42,Pennsylvania,Arnold,15068,897352,0,40393
42023034,42,Pennsylvania,Leechburg,15656,56860589,1047253,72894
4202304,42,Pennsylvania,South Park,15129,8162674,0,65935
42023044,42,Pennsylvania,Murrysville,15668,33166126,17004,110794
42023054,42,Pennsylvania,Jeannette,15644,1458462,0,47821
42023064,42,Pennsylvania,North Huntingdon,15642,4256750,0,108416
42023074,42,Pennsylvania,Greensburg,15601,2104034,0,55361
42023084,42,Pennsylvania,New Stanton,15672,56221615,196798,65692
42023094,42,Pennsylvania,West Newton,15089,2686407,218917,52898
42023104,42,Pennsylvania,Mount Pleasant,15666,85805176,128843,56471
42023114,42,Pennsylvania,Derry,15627,142677959,2623780,60385
42023124,42,Pennsylvania,Factoryville,18419,96073570,763259,60464
42023134,42,Pennsylvania,York,17403,1628942,0,38047
4202314,42,Pennsylvania,Elizabeth,15037,11878782,95831,75061
42023144,42,Pennsylvania,York,17401,698715,44279,36051
42023154,42,Pennsylvania,New Cumberland,17070,12286288,114616,78083
42023164,42,Pennsylvania,Spring Grove,17362,43690606,603414,78772
42023174,42,Pennsylvania,York,17406,12551855,39309,64888
42023184,42,Pennsylvania,York,17408,23700083,0,79551
42023194,42,Pennsylvania,Glen Rock,17327,86638468,0,72506
42023204,42,Pennsylvania,Red Lion,17356,21123638,37958,79362
42023214,42,Pennsylvania,Glen Rock,17327,23444601,22309,90820
42023224,42,Pennsylvania,York Springs,17372,121102288,360070,65218
42023234,42,Pennsylvania,Gettysburg,17325,88828469,412317,71583
4202324,42,Pennsylvania,North Versailles,15137,8719828,428835,49651
42023244,42,Pennsylvania,New Oxford,17350,26164546,643896,64250
42023254,42,Pennsylvania,Gettysburg,17325,67345487,584575,76706
42023264,42,Pennsylvania,Gettysburg,17325,1481584,12297,48541
42023274,42,Pennsylvania,Fairfield,17320,103187466,295484,61948
